,Unnamed: 0,image,superpixels,compactness,model,shap_value,predicted,predicted_var,P(e = 0)
249,9,Llama.png,40,1000,alexnet,0.3060827694624448,10.30399698,1.35773236,0.415019046607861
250,10,Llama.png,40,1000,alexnet,0.3437592135714453,10.30399698,1.35773236,0.415019046607861
251,11,Llama.png,40,1000,alexnet,0.4859654303285272,10.30399698,1.35773236,0.415019046607861
252,12,Llama.png,40,1000,alexnet,0.49209359750555,10.30399698,1.35773236,0.415019046607861
253,13,Llama.png,40,1000,alexnet,-0.0132155929115826,10.30399698,1.35773236,0.415019046607861
254,14,Llama.png,40,1000,alexnet,-0.1687222203381888,10.30399698,1.35773236,0.415019046607861
255,15,Llama.png,40,1000,alexnet,-0.0812413458833773,10.30399698,1.35773236,0.415019046607861
256,16,Llama.png,40,1000,alexnet,0.1130609308745858,10.30399698,1.35773236,0.415019046607861
257,17,Llama.png,40,1000,alexnet,0.8701774810168477,10.30399698,1.35773236,0.415019046607861
258,18,Llama.png,40,1000,alexnet,0.8519367268192597,10.30399698,1.35773236,0.415019046607861
259,19,Llama.png,40,1000,alexnet,-0.2158323774794075,10.30399698,1.35773236,0.415019046607861
260,20,Llama.png,40,1000,alexnet,0.2237586031141587,10.30399698,1.35773236,0.415019046607861
261,21,Llama.png,40,1000,alexnet,-0.6759606743214501,10.30399698,1.35773236,0.415019046607861
262,22,Llama.png,40,1000,alexnet,-0.5994351384219119,10.30399698,1.35773236,0.415019046607861
263,23,Llama.png,40,1000,alexnet,1.258006914918158,10.30399698,1.35773236,0.415019046607861
264,24,Llama.png,40,1000,alexnet,0.777431475838759,10.30399698,1.35773236,0.415019046607861
265,25,Llama.png,40,1000,alexnet,-0.4104174759503749,10.30399698,1.35773236,0.415019046607861
266,26,Llama.png,40,1000,alexnet,-0.4418759638062681,10.30399698,1.35773236,0.415019046607861
267,27,Llama.png,40,1000,alexnet,-0.2497934052886279,10.30399698,1.35773236,0.415019046607861
268,28,Llama.png,40,1000,alexnet,0.2867523237105103,10.30399698,1.35773236,0.415019046607861
269,29,Llama.png,40,1000,alexnet,1.2601279381437918,10.30399698,1.35773236,0.415019046607861
270,30,Llama.png,40,1000,alexnet,0.0866858046661418,10.30399698,1.35773236,0.415019046607861
271,31,Llama.png,40,1000,alexnet,1.573896440993792,10.30399698,1.35773236,0.415019046607861
272,32,Llama.png,40,1000,alexnet,0.5918706873117126,10.30399698,1.35773236,0.415019046607861
273,33,Llama.png,40,1000,alexnet,1.7548647476269332,10.30399698,1.35773236,0.415019046607861
274,34,Llama.png,40,1000,alexnet,1.0573363343005844,10.30399698,1.35773236,0.415019046607861
275,35,Llama.png,40,1000,alexnet,2.079496115151196,10.30399698,1.35773236,0.415019046607861
276,0,Llama.png,40,1000,alexnet,0.2474879559501506,10.30399698,1.74078829,0.3236951872646654
277,1,Llama.png,40,1000,alexnet,-0.0453340369284402,10.30399698,1.74078829,0.3236951872646654
278,2,Llama.png,40,1000,alexnet,0.0394983050053614,10.30399698,1.74078829,0.3236951872646654
279,3,Llama.png,40,1000,alexnet,-0.0225110820275382,10.30399698,1.74078829,0.3236951872646654
280,4,Llama.png,40,1000,alexnet,-0.1841229405912052,10.30399698,1.74078829,0.3236951872646654
281,5,Llama.png,40,1000,alexnet,0.1505246969455482,10.30399698,1.74078829,0.3236951872646654
282,6,Llama.png,40,1000,alexnet,0.1670160566932468,10.30399698,1.74078829,0.3236951872646654
283,7,Llama.png,40,1000,alexnet,0.977342483074204,10.30399698,1.74078829,0.3236951872646654
284,8,Llama.png,40,1000,alexnet,3.952876856216324,10.30399698,1.74078829,0.3236951872646654
285,9,Llama.png,40,1000,alexnet,-0.3072096804138047,10.30399698,1.74078829,0.3236951872646654
286,10,Llama.png,40,1000,alexnet,-0.0815332633756273,10.30399698,1.74078829,0.3236951872646654
287,11,Llama.png,40,1000,alexnet,0.1759472902893675,10.30399698,1.74078829,0.3236951872646654
288,12,Llama.png,40,1000,alexnet,0.3537133638002618,10.30399698,1.74078829,0.3236951872646654
289,13,Llama.png,40,1000,alexnet,-0.315406678699178,10.30399698,1.74078829,0.3236951872646654
290,14,Llama.png,40,1000,alexnet,1.2951182280693465,10.30399698,1.74078829,0.3236951872646654
291,15,Llama.png,40,1000,alexnet,-0.2548447634427262,10.30399698,1.74078829,0.3236951872646654
292,16,Llama.png,40,1000,alexnet,-0.9555260948522396,10.30399698,1.74078829,0.3236951872646654
293,17,Llama.png,40,1000,alexnet,0.1854498450676214,10.30399698,1.74078829,0.3236951872646654
294,18,Llama.png,40,1000,alexnet,0.0552612231864646,10.30399698,1.74078829,0.3236951872646654
295,19,Llama.png,40,1000,alexnet,0.0969486274101072,10.30399698,1.74078829,0.3236951872646654
296,20,Llama.png,40,1000,alexnet,1.5599808766551906,10.30399698,1.74078829,0.3236951872646654
297,21,Llama.png,40,1000,alexnet,0.8939977981457385,10.30399698,1.74078829,0.3236951872646654
298,22,Llama.png,40,1000,alexnet,0.4139215045246631,10.30399698,1.74078829,0.3236951872646654
299,23,Llama.png,40,1000,alexnet,0.8301831131598281,10.30399698,1.74078829,0.3236951872646654
300,24,Llama.png,40,1000,alexnet,0.2665883000049636,10.30399698,1.74078829,0.3236951872646654
301,25,Llama.png,40,1000,alexnet,1.4549589042643216,10.30399698,1.74078829,0.3236951872646654
302,26,Llama.png,40,1000,alexnet,2.2963898885447027,10.30399698,1.74078829,0.3236951872646654
303,27,Llama.png,40,1000,alexnet,-0.1519189246920982,10.30399698,1.74078829,0.3236951872646654
304,28,Llama.png,40,1000,alexnet,-0.6445243273676446,10.30399698,1.74078829,0.3236951872646654
305,29,Llama.png,40,1000,alexnet,2.13639649729226,10.30399698,1.74078829,0.3236951872646654
306,30,Llama.png,40,1000,alexnet,1.1260151168665589,10.30399698,1.74078829,0.3236951872646654
307,31,Llama.png,40,1000,alexnet,0.5083809484721309,10.30399698,1.74078829,0.3236951872646654
308,32,Llama.png,40,1000,alexnet,1.6017598055219446,10.30399698,1.74078829,0.3236951872646654
309,33,Llama.png,40,1000,alexnet,0.933680239915102,10.30399698,1.74078829,0.3236951872646654
310,34,Llama.png,40,1000,alexnet,0.9877719143463056,10.30399698,1.74078829,0.3236951872646654
311,35,Llama.png,40,1000,alexnet,0.9663317275678578,10.30399698,1.74078829,0.3236951872646654
312,0,Llama.png,50,10,alexnet,1.061008625916498,10.30399699,1.52024068,0.3706549869421792
313,1,Llama.png,50,10,alexnet,0.1406065537864478,10.30399699,1.52024068,0.3706549869421792
314,2,Llama.png,50,10,alexnet,1.0030879530002623,10.30399699,1.52024068,0.3706549869421792
315,3,Llama.png,50,10,alexnet,1.3340366009961793,10.30399699,1.52024068,0.3706549869421792
316,4,Llama.png,50,10,alexnet,0.8536331113558622,10.30399699,1.52024068,0.3706549869421792
317,5,Llama.png,50,10,alexnet,0.5842391996570222,10.30399699,1.52024068,0.3706549869421792
318,6,Llama.png,50,10,alexnet,0.7561060958645096,10.30399699,1.52024068,0.3706549869421792
319,7,Llama.png,50,10,alexnet,0.3033419929041399,10.30399699,1.52024068,0.3706549869421792
320,8,Llama.png,50,10,alexnet,-0.1828856911389813,10.30399699,1.52024068,0.3706549869421792
321,9,Llama.png,50,10,alexnet,0.4880799881965885,10.30399699,1.52024068,0.3706549869421792
322,10,Llama.png,50,10,alexnet,-0.0282047578741142,10.30399699,1.52024068,0.3706549869421792
323,11,Llama.png,50,10,alexnet,1.0304840440113514,10.30399699,1.52024068,0.3706549869421792
324,12,Llama.png,50,10,alexnet,0.1920605736764358,10.30399699,1.52024068,0.3706549869421792
325,13,Llama.png,50,10,alexnet,-0.1151373829390207,10.30399699,1.52024068,0.3706549869421792
326,14,Llama.png,50,10,alexnet,-0.1923905211441638,10.30399699,1.52024068,0.3706549869421792
327,15,Llama.png,50,10,alexnet,-1.3775553838521857,10.30399699,1.52024068,0.3706549869421792
328,16,Llama.png,50,10,alexnet,1.0270251758364992,10.30399699,1.52024068,0.3706549869421792
329,17,Llama.png,50,10,alexnet,-0.9763106175455238,10.30399699,1.52024068,0.3706549869421792
330,18,Llama.png,50,10,alexnet,-0.8746683497867149,10.30399699,1.52024068,0.3706549869421792
331,19,Llama.png,50,10,alexnet,0.4526868800112988,10.30399699,1.52024068,0.3706549869421792
332,20,Llama.png,50,10,alexnet,0.6855543665366128,10.30399699,1.52024068,0.3706549869421792
333,21,Llama.png,50,10,alexnet,0.114185493437132,10.30399699,1.52024068,0.3706549869421792
334,22,Llama.png,50,10,alexnet,0.0518017293712631,10.30399699,1.52024068,0.3706549869421792
335,23,Llama.png,50,10,alexnet,-0.123622507298827,10.30399699,1.52024068,0.3706549869421792
336,24,Llama.png,50,10,alexnet,-1.4190108458678985,10.30399699,1.52024068,0.3706549869421792
337,25,Llama.png,50,10,alexnet,-1.190384348677684,10.30399699,1.52024068,0.3706549869421792
338,26,Llama.png,50,10,alexnet,-0.5431648008392562,10.30399699,1.52024068,0.3706549869421792
339,27,Llama.png,50,10,alexnet,0.9040097485319692,10.30399699,1.52024068,0.3706549869421792
340,28,Llama.png,50,10,alexnet,-0.0089302621860865,10.30399699,1.52024068,0.3706549869421792
341,29,Llama.png,50,10,alexnet,0.1588364691091719,10.30399699,1.52024068,0.3706549869421792
342,30,Llama.png,50,10,alexnet,0.8385031451053462,10.30399699,1.52024068,0.3706549869421792
343,31,Llama.png,50,10,alexnet,0.2727469671903901,10.30399699,1.52024068,0.3706549869421792
344,32,Llama.png,50,10,alexnet,0.5537322553144723,10.30399699,1.52024068,0.3706549869421792
345,33,Llama.png,50,10,alexnet,2.5378447894058134,10.30399699,1.52024068,0.3706549869421792
346,34,Llama.png,50,10,alexnet,1.6278606348951876,10.30399699,1.52024068,0.3706549869421792
347,35,Llama.png,50,10,alexnet,1.677709517253041,10.30399699,1.52024068,0.3706549869421792
348,36,Llama.png,50,10,alexnet,-1.488367204340333,10.30399699,1.52024068,0.3706549869421792
349,37,Llama.png,50,10,alexnet,0.4431778877823729,10.30399699,1.52024068,0.3706549869421792
350,38,Llama.png,50,10,alexnet,1.4002202094877338,10.30399699,1.52024068,0.3706549869421792
351,39,Llama.png,50,10,alexnet,1.8966361672521608,10.30399699,1.52024068,0.3706549869421792
352,40,Llama.png,50,10,alexnet,1.73598699739029,10.30399699,1.52024068,0.3706549869421792
353,41,Llama.png,50,10,alexnet,1.3794290410012908,10.30399699,1.52024068,0.3706549869421792
354,42,Llama.png,50,10,alexnet,1.6769024984973695,10.30399699,1.52024068,0.3706549869421792
355,0,Llama.png,50,10,alexnet,0.6411558947435783,10.30399699,1.38954765,0.4055167093139097
356,1,Llama.png,50,10,alexnet,0.3802616985987344,10.30399699,1.38954765,0.4055167093139097
357,2,Llama.png,50,10,alexnet,0.3899169378046032,10.30399699,1.38954765,0.4055167093139097
358,3,Llama.png,50,10,alexnet,0.3575081038843128,10.30399699,1.38954765,0.4055167093139097
359,4,Llama.png,50,10,alexnet,0.0681194359162971,10.30399699,1.38954765,0.4055167093139097
360,5,Llama.png,50,10,alexnet,-0.171978954855533,10.30399699,1.38954765,0.4055167093139097
361,6,Llama.png,50,10,alexnet,0.082349702400446,10.30399699,1.38954765,0.4055167093139097
362,7,Llama.png,50,10,alexnet,-0.1282210665473773,10.30399699,1.38954765,0.4055167093139097
363,8,Llama.png,50,10,alexnet,2.458119052899405,10.30399699,1.38954765,0.4055167093139097
364,9,Llama.png,50,10,alexnet,0.1290282190449221,10.30399699,1.38954765,0.4055167093139097
365,10,Llama.png,50,10,alexnet,0.3115452015828452,10.30399699,1.38954765,0.4055167093139097
366,11,Llama.png,50,10,alexnet,4.014068011473569,10.30399699,1.38954765,0.4055167093139097
367,12,Llama.png,50,10,alexnet,-0.015303947193376,10.30399699,1.38954765,0.4055167093139097
368,13,Llama.png,50,10,alexnet,-0.1810041732384251,10.30399699,1.38954765,0.4055167093139097
369,14,Llama.png,50,10,alexnet,-0.2437565096839788,10.30399699,1.38954765,0.4055167093139097
370,15,Llama.png,50,10,alexnet,-0.1438658373809693,10.30399699,1.38954765,0.4055167093139097
371,16,Llama.png,50,10,alexnet,-0.066520120270396,10.30399699,1.38954765,0.4055167093139097
372,17,Llama.png,50,10,alexnet,-0.185055102772413,10.30399699,1.38954765,0.4055167093139097
373,18,Llama.png,50,10,alexnet,-0.379550445100028,10.30399699,1.38954765,0.4055167093139097
374,19,Llama.png,50,10,alexnet,-0.1746319334834485,10.30399699,1.38954765,0.4055167093139097
375,20,Llama.png,50,10,alexnet,1.3432196286181903,10.30399699,1.38954765,0.4055167093139097
376,21,Llama.png,50,10,alexnet,0.2731019270450807,10.30399699,1.38954765,0.4055167093139097
377,22,Llama.png,50,10,alexnet,-0.4738316375341656,10.30399699,1.38954765,0.4055167093139097
378,23,Llama.png,50,10,alexnet,-0.0173831091216087,10.30399699,1.38954765,0.4055167093139097
379,24,Llama.png,50,10,alexnet,0.9407514407562648,10.30399699,1.38954765,0.4055167093139097
380,25,Llama.png,50,10,alexnet,0.0169460457970962,10.30399699,1.38954765,0.4055167093139097
381,26,Llama.png,50,10,alexnet,0.4539080658892231,10.30399699,1.38954765,0.4055167093139097
382,27,Llama.png,50,10,alexnet,0.9213100878299524,10.30399699,1.38954765,0.4055167093139097
383,28,Llama.png,50,10,alexnet,-0.0827809071514131,10.30399699,1.38954765,0.4055167093139097
384,29,Llama.png,50,10,alexnet,0.5110845565407804,10.30399699,1.38954765,0.4055167093139097
385,30,Llama.png,50,10,alexnet,0.43729033039831,10.30399699,1.38954765,0.4055167093139097
386,31,Llama.png,50,10,alexnet,0.418570522762109,10.30399699,1.38954765,0.4055167093139097
387,32,Llama.png,50,10,alexnet,0.8355631693793404,10.30399699,1.38954765,0.4055167093139097
388,33,Llama.png,50,10,alexnet,0.8070019525016958,10.30399699,1.38954765,0.4055167093139097
389,34,Llama.png,50,10,alexnet,1.0284863834824547,10.30399699,1.38954765,0.4055167093139097
390,35,Llama.png,50,10,alexnet,0.6187217624357904,10.30399699,1.38954765,0.4055167093139097
391,36,Llama.png,50,10,alexnet,-0.1015847607647293,10.30399699,1.38954765,0.4055167093139097
392,37,Llama.png,50,10,alexnet,1.200693121891013,10.30399699,1.38954765,0.4055167093139097
393,38,Llama.png,50,10,alexnet,1.4444909453946404,10.30399699,1.38954765,0.4055167093139097
394,39,Llama.png,50,10,alexnet,0.0797614460414273,10.30399699,1.38954765,0.4055167093139097
395,40,Llama.png,50,10,alexnet,0.3956726549647822,10.30399699,1.38954765,0.4055167093139097
396,41,Llama.png,50,10,alexnet,0.0453106465969264,10.30399699,1.38954765,0.4055167093139097
397,42,Llama.png,50,10,alexnet,-0.0682616578135237,10.30399699,1.38954765,0.4055167093139097
398,0,Llama.png,50,1000,alexnet,0.9039815872067068,10.30399699,1.39269178,0.4046012170110603
399,1,Llama.png,50,1000,alexnet,0.7487676495728044,10.30399699,1.39269178,0.4046012170110603
400,2,Llama.png,50,1000,alexnet,0.8558662167632036,10.30399699,1.39269178,0.4046012170110603
401,3,Llama.png,50,1000,alexnet,1.117042566092822,10.30399699,1.39269178,0.4046012170110603
402,4,Llama.png,50,1000,alexnet,1.1113844115324207,10.30399699,1.39269178,0.4046012170110603
403,5,Llama.png,50,1000,alexnet,0.9865567808888368,10.30399699,1.39269178,0.4046012170110603
404,6,Llama.png,50,1000,alexnet,1.3354151467077346,10.30399699,1.39269178,0.4046012170110603
405,7,Llama.png,50,1000,alexnet,0.5793521309255389,10.30399699,1.39269178,0.4046012170110603
406,8,Llama.png,50,1000,alexnet,0.0780772282209119,10.30399699,1.39269178,0.4046012170110603
407,9,Llama.png,50,1000,alexnet,0.6928664804250224,10.30399699,1.39269178,0.4046012170110603
408,10,Llama.png,50,1000,alexnet,0.561183413554629,10.30399699,1.39269178,0.4046012170110603
409,11,Llama.png,50,1000,alexnet,0.6538820908795553,10.30399699,1.39269178,0.4046012170110603
410,12,Llama.png,50,1000,alexnet,0.6417051183809486,10.30399699,1.39269178,0.4046012170110603
411,13,Llama.png,50,1000,alexnet,1.079943735916156,10.30399699,1.39269178,0.4046012170110603
412,14,Llama.png,50,1000,alexnet,0.1866121824122286,10.30399699,1.39269178,0.4046012170110603
413,15,Llama.png,50,1000,alexnet,0.2054027683155066,10.30399699,1.39269178,0.4046012170110603
414,16,Llama.png,50,1000,alexnet,-0.2008380821941644,10.30399699,1.39269178,0.4046012170110603
415,17,Llama.png,50,1000,alexnet,0.0693184735251195,10.30399699,1.39269178,0.4046012170110603
416,18,Llama.png,50,1000,alexnet,0.2274865199454074,10.30399699,1.39269178,0.4046012170110603
417,19,Llama.png,50,1000,alexnet,0.3350567234857284,10.30399699,1.39269178,0.4046012170110603
418,20,Llama.png,50,1000,alexnet,1.0625487578912196,10.30399699,1.39269178,0.4046012170110603
419,21,Llama.png,50,1000,alexnet,-0.0549373270240618,10.30399699,1.39269178,0.4046012170110603
420,22,Llama.png,50,1000,alexnet,-0.4642474222142967,10.30399699,1.39269178,0.4046012170110603
421,23,Llama.png,50,1000,alexnet,-0.3264820135429147,10.30399699,1.39269178,0.4046012170110603
422,24,Llama.png,50,1000,alexnet,-0.601268801712072,10.30399699,1.39269178,0.4046012170110603
423,25,Llama.png,50,1000,alexnet,-0.0971705954788522,10.30399699,1.39269178,0.4046012170110603
424,26,Llama.png,50,1000,alexnet,0.3334205365311016,10.30399699,1.39269178,0.4046012170110603
425,27,Llama.png,50,1000,alexnet,1.1777667439406811,10.30399699,1.39269178,0.4046012170110603
426,28,Llama.png,50,1000,alexnet,0.1649144873215418,10.30399699,1.39269178,0.4046012170110603
427,29,Llama.png,50,1000,alexnet,-0.2534616805885026,10.30399699,1.39269178,0.4046012170110603
428,30,Llama.png,50,1000,alexnet,-0.5438075557706075,10.30399699,1.39269178,0.4046012170110603
429,31,Llama.png,50,1000,alexnet,-1.1040430544616626,10.30399699,1.39269178,0.4046012170110603
430,32,Llama.png,50,1000,alexnet,-0.6036472453850266,10.30399699,1.39269178,0.4046012170110603
431,33,Llama.png,50,1000,alexnet,-0.9554202789600216,10.30399699,1.39269178,0.4046012170110603
432,34,Llama.png,50,1000,alexnet,0.8933480036578461,10.30399699,1.39269178,0.4046012170110603
433,35,Llama.png,50,1000,alexnet,0.5307399467465355,10.30399699,1.39269178,0.4046012170110603
434,36,Llama.png,50,1000,alexnet,0.1416349386253212,10.30399699,1.39269178,0.4046012170110603
435,37,Llama.png,50,1000,alexnet,0.0536563384373405,10.30399699,1.39269178,0.4046012170110603
436,38,Llama.png,50,1000,alexnet,-0.0235040720899899,10.30399699,1.39269178,0.4046012170110603
437,39,Llama.png,50,1000,alexnet,-0.38857336072296,10.30399699,1.39269178,0.4046012170110603
438,40,Llama.png,50,1000,alexnet,-0.131417627219462,10.30399699,1.39269178,0.4046012170110603
439,41,Llama.png,50,1000,alexnet,1.0575161026934148,10.30399699,1.39269178,0.4046012170110603
440,42,Llama.png,50,1000,alexnet,1.2312791595679693,10.30399699,1.39269178,0.4046012170110603
441,43,Llama.png,50,1000,alexnet,0.5125632515781722,10.30399699,1.39269178,0.4046012170110603
442,44,Llama.png,50,1000,alexnet,0.8539465826994252,10.30399699,1.39269178,0.4046012170110603
443,45,Llama.png,50,1000,alexnet,0.952502734102779,10.30399699,1.39269178,0.4046012170110603
444,46,Llama.png,50,1000,alexnet,0.6701229595348055,10.30399699,1.39269178,0.4046012170110603
445,47,Llama.png,50,1000,alexnet,0.948153457475525,10.30399699,1.39269178,0.4046012170110603
446,48,Llama.png,50,1000,alexnet,1.500557522458367,10.30399699,1.39269178,0.4046012170110603
447,0,Llama.png,50,1000,alexnet,0.4024009211396491,10.30399699,1.7421948,0.3234338608631264
448,1,Llama.png,50,1000,alexnet,0.1944195792707184,10.30399699,1.7421948,0.3234338608631264
449,2,Llama.png,50,1000,alexnet,0.5490057255205585,10.30399699,1.7421948,0.3234338608631264
450,3,Llama.png,50,1000,alexnet,0.1341708456338874,10.30399699,1.7421948,0.3234338608631264
451,4,Llama.png,50,1000,alexnet,0.0913376206075895,10.30399699,1.7421948,0.3234338608631264
452,5,Llama.png,50,1000,alexnet,0.2616241994228243,10.30399699,1.7421948,0.3234338608631264
453,6,Llama.png,50,1000,alexnet,0.5448212992619448,10.30399699,1.7421948,0.3234338608631264
454,7,Llama.png,50,1000,alexnet,0.1521920535135157,10.30399699,1.7421948,0.3234338608631264
455,8,Llama.png,50,1000,alexnet,-0.1084182252762042,10.30399699,1.7421948,0.3234338608631264
456,9,Llama.png,50,1000,alexnet,4.217455413321893,10.30399699,1.7421948,0.3234338608631264
457,10,Llama.png,50,1000,alexnet,0.3369020835895622,10.30399699,1.7421948,0.3234338608631264
458,11,Llama.png,50,1000,alexnet,-0.1137475082049874,10.30399699,1.7421948,0.3234338608631264
459,12,Llama.png,50,1000,alexnet,0.2145039489350839,10.30399699,1.7421948,0.3234338608631264
460,13,Llama.png,50,1000,alexnet,0.6046801935198394,10.30399699,1.7421948,0.3234338608631264
461,14,Llama.png,50,1000,alexnet,0.489235500139741,10.30399699,1.7421948,0.3234338608631264
462,15,Llama.png,50,1000,alexnet,0.1157108596462279,10.30399699,1.7421948,0.3234338608631264
463,16,Llama.png,50,1000,alexnet,1.2713073390534833,10.30399699,1.7421948,0.3234338608631264
464,17,Llama.png,50,1000,alexnet,0.3103429301659606,10.30399699,1.7421948,0.3234338608631264
465,18,Llama.png,50,1000,alexnet,-0.2808413937053737,10.30399699,1.7421948,0.3234338608631264
466,19,Llama.png,50,1000,alexnet,-0.1694923106487991,10.30399699,1.7421948,0.3234338608631264
467,20,Llama.png,50,1000,alexnet,0.2755196479269139,10.30399699,1.7421948,0.3234338608631264
468,21,Llama.png,50,1000,alexnet,0.2955893487762004,10.30399699,1.7421948,0.3234338608631264
469,22,Llama.png,50,1000,alexnet,0.1682007939225291,10.30399699,1.7421948,0.3234338608631264
470,23,Llama.png,50,1000,alexnet,1.6916329535223436,10.30399699,1.7421948,0.3234338608631264
471,24,Llama.png,50,1000,alexnet,0.3473621867374898,10.30399699,1.7421948,0.3234338608631264
472,25,Llama.png,50,1000,alexnet,-0.2503027346071125,10.30399699,1.7421948,0.3234338608631264
473,26,Llama.png,50,1000,alexnet,-0.035214932711594,10.30399699,1.7421948,0.3234338608631264
474,27,Llama.png,50,1000,alexnet,0.6619841576488383,10.30399699,1.7421948,0.3234338608631264
475,28,Llama.png,50,1000,alexnet,0.4376766579766915,10.30399699,1.7421948,0.3234338608631264
476,29,Llama.png,50,1000,alexnet,0.6331563597928511,10.30399699,1.7421948,0.3234338608631264
477,30,Llama.png,50,1000,alexnet,-1.0555978804295307,10.30399699,1.7421948,0.3234338608631264
478,31,Llama.png,50,1000,alexnet,1.2878024555088237,10.30399699,1.7421948,0.3234338608631264
479,32,Llama.png,50,1000,alexnet,0.2841151095582654,10.30399699,1.7421948,0.3234338608631264
480,33,Llama.png,50,1000,alexnet,0.2369283239286863,10.30399699,1.7421948,0.3234338608631264
481,34,Llama.png,50,1000,alexnet,1.150234509008782,10.30399699,1.7421948,0.3234338608631264
482,35,Llama.png,50,1000,alexnet,0.7638320008053281,10.30399699,1.7421948,0.3234338608631264
483,36,Llama.png,50,1000,alexnet,-0.0300950233853836,10.30399699,1.7421948,0.3234338608631264
484,37,Llama.png,50,1000,alexnet,-0.1935713596045039,10.30399699,1.7421948,0.3234338608631264
485,38,Llama.png,50,1000,alexnet,-0.3245919560438963,10.30399699,1.7421948,0.3234338608631264
486,39,Llama.png,50,1000,alexnet,-0.1434151389754321,10.30399699,1.7421948,0.3234338608631264
487,40,Llama.png,50,1000,alexnet,-0.3941763077599765,10.30399699,1.7421948,0.3234338608631264
488,41,Llama.png,50,1000,alexnet,0.7272219042262691,10.30399699,1.7421948,0.3234338608631264
489,42,Llama.png,50,1000,alexnet,0.7886360287933218,10.30399699,1.7421948,0.3234338608631264
490,43,Llama.png,50,1000,alexnet,1.4701336532566316,10.30399699,1.7421948,0.3234338608631264
491,44,Llama.png,50,1000,alexnet,1.0192496814082102,10.30399699,1.7421948,0.3234338608631264
492,45,Llama.png,50,1000,alexnet,0.3700139216700817,10.30399699,1.7421948,0.3234338608631264
493,46,Llama.png,50,1000,alexnet,0.7557406792357462,10.30399699,1.7421948,0.3234338608631264
494,47,Llama.png,50,1000,alexnet,0.2102860341791324,10.30399699,1.7421948,0.3234338608631264
495,48,Llama.png,50,1000,alexnet,0.6833679495397558,10.30399699,1.7421948,0.3234338608631264
